sei,fornecedor,valor,score,status,n_docs,tem_cadeia
SEI-270007/055569/2025,LEMAN MEDICAMENTOS E CIA LTDA,1677.00,40,integra,10,1
SEI-270040/000326/2023,SEROPLAST INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES EIRELLI,1735.85,40,nao_coletado,0,0
SEI-270005/003919/2028,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,1973.70,40,nao_coletado,0,0
SEI-270001/001154/2024,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,2170.00,40,nao_coletado,0,0
SEI-270006/014067/2024,INJEX INDUSTRIAS CIRURGICAS LTDA,2110.00,40,nao_coletado,0,0
SEI-270006/022378/2024,INJEX INDUSTRIAS CIRURGICAS LTDA,2110.00,40,so_despacho,0,0
SEI-270006/023963/2024,INJEX INDUSTRIAS CIRURGICAS LTDA,2110.00,40,nao_coletado,0,0
SEI-270007/037207/2024,INJEX INDUSTRIAS CIRURGICAS LTDA,2110.00,40,nao_coletado,0,0
SEI-270003/001526/2024,POLYSUTURE INDUSTRIA E COMERCIO LTDA,2300.40,40,nao_coletado,0,0
SEI-270001/001275/2024,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,2170.00,40,integra,8,1
SEI-270044/002037/2023,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,2170.00,40,nao_coletado,0,0
SEI-270044/002134/2023,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,2170.00,40,nao_coletado,0,0
SEI-270059/000337/2022,COMERCIAL CIRÚRGICA RIOCLARENSE LTDA,2170.00,40,nao_coletado,0,0
SEI-270131/000355/2022,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,nao_coletado,0,0
SEI-270005/000817/2024,POLYSUTURE INDUSTRIA E COMERCIO LTDA,2300.40,40,integra,8,1
SEI-270006/013771/2024,POLYSUTURE INDUSTRIA E COMERCIO LTDA,2300.40,40,integra,8,1
SEI-270007/006750/2024,POLYSUTURE INDUSTRIA E COMERCIO LTDA,2300.40,40,nao_coletado,0,0
SEI-270008/010232/2024,POLYSUTURE INDUSTRIA E COMERCIO LTDA,2300.40,40,nao_coletado,0,0
SEI-270008/010246/2024,POLYSUTURE INDUSTRIA E COMERCIO LTDA,2300.40,40,nao_coletado,0,0
SEI-270007/004766/2024,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,integra,8,1
SEI-270001/000175/2024,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,integra,8,1
SEI-270001/000615/2024,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,integra,4,1
SEI-270006/002021/2024,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,integra,8,1
SEI-270060/000178/2023,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,integra,4,1
SEI-270121/000262/2023,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,integra,8,1
SEI-270128/000016/2024,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,integra,8,1
SEI-270142/000187/2024,LEMAN MEDICAMENTOS E CIA LTDA,2600.00,40,so_despacho,0,0
SEI-270006/005718/2028,DROGAFONTE LTDA.,2596.00,40,nao_coletado,0,0
SEI-270006/004853/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,3271.10,40,integra,6,1
SEI-270006/004363/2025,DROGAFONTE LTDA.,3028.50,40,integra,6,1
SEI-270006/004702/2028,DROGAFONTE LTDA.,3028.50,40,nao_coletado,0,0
SEI-270007/007880/2025,DROGAFONTE LTDA.,3028.50,40,integra,7,1
SEI-270008/007493/2025,DROGAFONTE LTDA.,3028.50,40,nao_coletado,0,0
SEI-270008/009280/2025,DROGAFONTE LTDA.,3028.50,40,nao_coletado,0,0
SEI-270007/040559/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,3000.00,40,nao_coletado,0,0
SEI-270006/006309/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,integra,8,1
SEI-270006/007619/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270006/008198/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,so_despacho,0,0
SEI-270006/008711/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,so_despacho,0,0
SEI-270007/000880/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270007/012485/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270007/013988/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270007/014071/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270007/017159/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270007/017237/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270007/017660/2025,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,nao_coletado,0,0
SEI-270064/000156/2022,INJEX INDUSTRIAS CIRURGICAS LTDA,2986.00,40,integra,8,1
SEI-270006/000783/2024,DNA MED BRASIL LTDA,4000.00,40,integra,4,1
SEI-270007/000457/2024,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270007/006064/2024,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270007/014589/2024,DNA MED BRASIL LTDA,4000.00,40,integra,7,1
SEI-270044/002362/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270044/002747/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270044/003932/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270044/003990/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270044/004275/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270044/004467/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270044/004596/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270044/004608/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270097/001631/2022,DNA MED BRASIL LTDA,4000.00,40,nao_coletado,0,0
SEI-270004/001908/2026,INJEX INDUSTRIAS CIRURGICAS LTDA,3724.00,40,nao_coletado,0,0
SEI-270006/020323/2024,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,3534.00,40,nao_coletado,0,0
SEI-270006/020329/2024,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,3534.00,40,nao_coletado,0,0
SEI-270006/020332/2024,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,3534.00,40,integra,8,1
SEI-270007/039527/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,3534.00,40,nao_coletado,0,0
SEI-270040/000206/2024,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,4167.90,40,nao_coletado,0,0
SEI-270007/008253/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,4,1
SEI-270007/008271/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,5,1
SEI-270003/000152/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,7,1
SEI-270006/005315/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270007/002784/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,7,1
SEI-270007/006753/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270007/007309/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,7,1
SEI-270057/002465/2020,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270042/001003/2021,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,4880.00,40,nao_coletado,0,0
SEI-270005/000466/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,8,1
SEI-270005/009233/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270006/000554/2026,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270006/011179/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,2,1
SEI-270006/011761/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,integra,10,1
SEI-270006/028226/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270006/033138/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270006/041316/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270007/055258/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270008/005315/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270060/000519/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,4271.26,40,nao_coletado,0,0
SEI-270005/030882/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,4255.00,40,nao_coletado,0,0
SEI-270042/000258/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,4880.00,40,integra,8,1
SEI-270057/000999/2021,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,4880.00,40,nao_coletado,0,0
SEI-270140/000034/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,4880.00,40,nao_coletado,0,0
SEI-270140/000076/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,4880.00,40,nao_coletado,0,0
SEI-270005/004575/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,4550.00,40,nao_coletado,0,0
SEI-270008/000007/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,4550.00,40,nao_coletado,0,0
SEI-270006/023503/2024,DNA MED BRASIL LTDA,4512.00,40,nao_coletado,0,0
SEI-270042/000442/2023,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270042/001014/2023,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270003/001077/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,3,1
SEI-270850/000023/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,8,1
SEI-270006/006457/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,8,1
SEI-270006/030760/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,8,1
SEI-270006/034025/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,8,1
SEI-270007/047218/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270007/051586/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270007/051933/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270044/002231/2023,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270057/001137/2021,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270003/003514/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,8,1
SEI-270005/030760/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/010385/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/022469/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/030918/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/031508/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/031724/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/032099/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/034023/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,8,1
SEI-270006/034051/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,integra,8,1
SEI-270006/035000/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270007/039430/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270007/042315/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270007/047524/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270008/030855/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270008/034025/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270100/000596/2023,COMERCIAL CIRURGICA RIOCLARENSE LTDA,5520.00,40,nao_coletado,0,0
SEI-270006/019962/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,nao_coletado,0,0
SEI-270006/033440/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,nao_coletado,0,0
SEI-270006/036780/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,nao_coletado,0,0
SEI-270006/036795/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,so_despacho,0,0
SEI-270007/023965/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,so_despacho,0,0
SEI-270007/037398/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,so_despacho,0,0
SEI-270007/042563/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,nao_coletado,0,0
SEI-270007/055008/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,nao_coletado,0,0
SEI-270007/055287/2025,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,5957.76,40,nao_coletado,0,0
SEI-270004/001995/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,5956.90,40,nao_coletado,0,0
SEI-270007/008532/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,5956.90,40,nao_coletado,0,0
SEI-270007/023141/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,5956.90,40,nao_coletado,0,0
SEI-270006/012706/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,nao_coletado,0,0
SEI-270006/012718/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,nao_coletado,0,0
SEI-270006/014255/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,nao_coletado,0,0
SEI-270007/021032/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,so_despacho,0,0
SEI-270007/021963/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,so_despacho,0,0
SEI-270007/023995/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,integra,4,1
SEI-270007/028177/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,so_despacho,0,0
SEI-270007/033037/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,integra,7,1
SEI-270006/009676/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,integra,6,1
SEI-270007/011805/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,integra,8,1
SEI-270007/013813/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,so_despacho,0,0
SEI-270013/000042/2021,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,integra,10,1
SEI-270013/000042/2024,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,so_despacho,0,0
SEI-270025/000281/2023,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,integra,8,1
SEI-270099/000062/2022,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,so_despacho,0,0
SEI-270001/000467/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7379.74,40,so_despacho,0,0
SEI-270003/002807/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7379.74,40,integra,8,1
SEI-270001/000197/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7160.00,40,nao_coletado,0,0
SEI-270005/000007/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7160.00,40,nao_coletado,0,0
SEI-270005/005448/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7160.00,40,nao_coletado,0,0
SEI-270007/041682/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7160.00,40,so_despacho,0,0
SEI-270008/000315/2024,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7160.00,40,nao_coletado,0,0
SEI-270008/004525/2025,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7160.00,40,nao_coletado,0,0
SEI-270128/000002/2022,COMERCIAL CIRURGICA RIOCLARENSE LTDA,7160.00,40,so_despacho,0,0
SEI-270005/003394/2026,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,7113.58,40,nao_coletado,0,0
SEI-270005/003538/2026,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,7113.58,40,nao_coletado,0,0
SEI-270096/000462/2026,MEDKA DISTRIBUIDORA HOSPITALAR LTDA,7113.58,40,nao_coletado,0,0
SEI-270007/012393/2025,GREEN MED DISTRIBUIDORA E IMPORTADORA DE MEDICAMENTOS E PRODUTOS PARA SAUDE LTDA.,6949.72,40,integra,6,1
SEI-270006/012679/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,5,1
SEI-270006/012756/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,8,1
SEI-270006/013565/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,7,1
SEI-270006/017392/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,nao_coletado,0,0
SEI-270006/020568/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,3,1
SEI-270006/021638/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,3,1
SEI-270006/021703/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,3,1
SEI-270006/021707/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,4,1
SEI-270006/025686/2024,PACLIMED DISTRIBUIDORA DE PRODUTOS FARMACÊUTICOS LTDA,8149.40,40,integra,3,1
SEI-270006/000649/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,integra,8,1
SEI-270006/000651/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,nao_coletado,0,0
SEI-270006/003529/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,nao_coletado,0,0
SEI-270006/030694/2024,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,integra,2,1
SEI-270008/000663/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,nao_coletado,0,0
SEI-270008/004693/2025,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,nao_coletado,0,0
SEI-270008/034003/2024,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,nao_coletado,0,0
SEI-270008/034009/2024,NOVA LINEA COMERCIO DE PRODUTOS FARMACEUTICOS EIRELI,8700.00,40,nao_coletado,0,0
SEI-120228/000263/2023,"INDUCTA SOLUCAO EM ENERGIA LTDA (FDRM/IRM — consultoria R$56,3mi)",56300000.00,99,nao_coletado,0,0
SEI-270004/000460/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270006/000689/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,integra,2,1
SEI-270006/000693/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270006/003278/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270006/006323/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270007/001641/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270007/002154/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270007/003477/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270007/004707/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270007/005060/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270007/006148/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,so_despacho,0,0
SEI-270007/008171/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,so_despacho,0,0
SEI-270007/008580/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270007/009069/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270039/000105/2022,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270040/000105/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270040/000116/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270040/000126/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270040/000147/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270040/000160/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270040/000171/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270040/000193/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/000345/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/000680/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/000756/2021,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/001145/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/001184/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/001986/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/002042/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/002058/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270044/002223/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270053/000199/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270079/000092/2024,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
SEI-270081/000555/2023,DBV COMÉRCIO IMPORTAÇÃO E EXPORTAÇÃO DO BRASIL LTDA,9144.00,40,nao_coletado,0,0
